dateTime,latitude,longitude,PRES,TEMP,RVFL,EWCT_BottomAvrg,NSCT_Bottom,Int_Bottom,Dir_BottomAvrg,EWCT_TopAvrg,NSCT_TopAvrg,Int_Top,Dir_Top
2024-09-06T13-40-00Z,45.7616667,13.4963333,11.82,27.4,37.34,-0.016,0.069,0.071,346.94,0.014,-0.077,0.078,169.7
2024-09-06T13-50-00Z,45.7616667,13.4963333,11.85,27.4,-2.37,-0.05,0.151,0.159,341.68,-0.009,-0.017,0.019,207.9
2024-09-06T14-00-00Z,45.7616667,13.4963333,11.87,27.41,-17.62,-0.06,0.112,0.127,331.82,-0.049,0.009,0.05,280.41
2024-09-06T14-10-00Z,45.7616667,13.4963333,11.87,27.42,4.25,-0.064,0.015,0.066,283.19,-0.036,-0.018,0.04,243.43
2024-09-06T14-20-00Z,45.7616667,13.4963333,11.85,27.42,56.1,0.02,-0.076,0.079,165.26,0.035,-0.072,0.08,154.08
2024-09-06T14-30-00Z,45.7616667,13.4963333,11.8,27.41,75.34,0.049,-0.065,0.081,142.99,0.082,-0.094,0.125,138.9
2024-09-06T14-40-00Z,45.7616667,13.4963333,11.73,27.41,84.72,-0.033,-0.053,0.062,211.91,0.057,-0.14,0.151,157.85
2024-09-06T14-50-00Z,45.7616667,13.4963333,11.66,27.42,76.83,-0.041,-0.018,0.045,246.3,0.049,-0.146,0.154,161.45
2024-09-06T15-00-00Z,45.7616667,13.4963333,11.63,27.43,47.12,-0.056,0.028,0.063,296.57,0.014,-0.111,0.112,172.81
2024-09-06T15-10-00Z,45.7616667,13.4963333,11.6,27.43,25.58,-0.02,0,0.02,270,-0.004,-0.057,0.057,184.01
2024-09-06T15-20-00Z,45.7616667,13.4963333,11.58,27.43,36.93,-0.02,-0.016,0.026,231.34,-0.007,-0.066,0.066,186.05
2024-09-06T15-30-00Z,45.7616667,13.4963333,11.55,27.43,60.72,-0.115,-0.024,0.117,258.21,0.014,-0.111,0.112,172.81
2024-09-06T15-40-00Z,45.7616667,13.4963333,11.54,27.43,49.01,-0.16,-0.009,0.16,266.78,-0.034,-0.095,0.101,199.69
2024-09-06T15-50-00Z,45.7616667,13.4963333,11.52,27.44,50.35,-0.144,-0.026,0.146,259.77,-0.015,-0.081,0.082,190.49
2024-09-06T16-00-00Z,45.7616667,13.4963333,11.5,27.44,12.08,-0.182,-0.01,0.182,266.86,-0.021,-0.014,0.025,236.31
2024-09-06T16-10-00Z,45.7616667,13.4963333,11.5,27.44,10.65,-0.132,-0.01,0.132,265.67,-0.026,-0.008,0.027,252.9
2024-09-06T16-20-00Z,45.7616667,13.4963333,11.52,27.44,3.71,-0.039,0.026,0.047,303.69,-0.027,0.002,0.027,274.24
2024-09-06T16-30-00Z,45.7616667,13.4963333,11.51,27.44,19.71,-0.115,-0.005,0.115,267.51,-0.022,-0.025,0.033,221.35
2024-09-06T16-40-00Z,45.7616667,13.4963333,11.51,27.45,13.36,-0.136,0.004,0.136,271.68,-0.034,-0.03,0.045,228.58
2024-09-06T16-50-00Z,45.7616667,13.4963333,11.53,27.45,18.85,-0.132,-0.025,0.134,259.28,-0.024,-0.04,0.047,210.96
2024-09-06T17-00-00Z,45.7616667,13.4963333,11.56,27.45,-7.54,-0.058,-0,0.058,270,-0.059,0.001,0.059,270.97
2024-09-06T17-10-00Z,45.7616667,13.4963333,11.59,27.46,-6.96,-0.045,-0.007,0.046,261.16,-0.066,0.018,0.068,285.26
2024-09-06T17-30-00Z,45.7616667,13.4963333,11.62,27.45,27.26,-0.049,-0.044,0.066,228.08,-0.017,-0.036,0.04,205.28
2024-09-06T17-40-00Z,45.7616667,13.4963333,11.63,27.45,42.13,-0.032,-0.051,0.06,212.11,0.006,-0.057,0.057,173.99
2024-09-06T17-50-00Z,45.7616667,13.4963333,11.62,27.44,40.22,-0.075,-0.018,0.077,256.5,0.009,-0.059,0.06,171.33
2024-09-06T18-00-00Z,45.7616667,13.4963333,11.63,27.44,13.74,-0.043,0.02,0.047,294.94,0.004,-0.023,0.023,170.13
2024-09-06T18-10-00Z,45.7616667,13.4963333,11.64,27.43,16.88,-0.039,0.018,0.043,294.78,-0.007,-0.02,0.021,199.29
2024-09-06T18-20-00Z,45.7616667,13.4963333,11.67,27.43,1.96,-0.009,0.058,0.059,351.18,-0.015,0.004,0.016,284.93
2024-09-06T18-30-00Z,45.7616667,13.4963333,11.73,27.44,-11.57,-0.026,0.081,0.085,342.2,-0.031,0.017,0.035,298.74
2024-09-06T18-40-00Z,45.7616667,13.4963333,11.78,27.44,-8.28,-0.033,0.042,0.053,321.84,-0.031,0.019,0.036,301.5
2024-09-06T18-50-00Z,45.7616667,13.4963333,11.81,27.44,-0.16,-0.01,0.027,0.029,339.68,-0.01,-0.001,0.01,264.29
2024-09-06T19-00-00Z,45.7616667,13.4963333,11.84,27.44,12.99,0.034,0.011,0.036,72.07,0.008,-0.015,0.017,151.93
2024-09-06T19-10-00Z,45.7616667,13.4963333,11.88,27.44,21.12,-0.007,0.014,0.016,333.43,0.024,-0.025,0.035,136.17
2024-09-06T19-20-00Z,45.7616667,13.4963333,11.91,27.43,9.03,-0.054,0.027,0.06,296.57,-0.011,-0.009,0.014,230.71
2024-09-06T19-30-00Z,45.7616667,13.4963333,11.92,27.44,25.72,-0.026,0.042,0.049,328.24,-0.001,-0.042,0.042,181.36
2024-09-06T19-40-00Z,45.7616667,13.4963333,11.93,27.44,26.23,-0.022,0.013,0.026,300.58,0.033,-0.031,0.045,133.21
2024-09-06T19-50-00Z,45.7616667,13.4963333,11.94,27.45,41.26,-0.026,0.041,0.049,327.62,0.025,-0.076,0.08,161.79
2024-09-06T20-00-00Z,45.7616667,13.4963333,11.95,27.45,40.82,0.015,0.044,0.046,18.82,0.013,-0.07,0.071,169.48
2024-09-06T20-10-00Z,45.7616667,13.4963333,11.98,27.44,17.95,-0.021,0.071,0.074,343.52,0.009,-0.029,0.03,162.76
2024-09-06T20-20-00Z,45.7616667,13.4963333,12.01,27.44,12.54,-0.031,0.063,0.07,333.8,-0.007,-0.015,0.017,205.02
2024-09-06T20-30-00Z,45.7616667,13.4963333,12.05,27.44,9.2,-0.022,0.035,0.041,327.85,0.004,-0.014,0.015,164.05
2024-09-06T20-40-00Z,45.7616667,13.4963333,12.09,27.45,-3.2,-0.024,0.015,0.028,302.01,0.001,0.009,0.009,6.34
2024-09-06T20-50-00Z,45.7616667,13.4963333,12.09,27.45,60.1,-0.004,0.004,0.006,315,0.033,-0.071,0.078,155.07
2024-09-06T21-00-00Z,45.7616667,13.4963333,12.08,27.44,66.99,-0.001,-0.006,0.006,189.46,0.007,-0.099,0.099,175.96
2024-09-06T21-10-00Z,45.7616667,13.4963333,12.07,27.43,77.25,-0.015,0.032,0.035,334.89,0.041,-0.109,0.116,159.39
2024-09-06T21-20-00Z,45.7616667,13.4963333,12.05,27.43,76.46,-0.03,0.057,0.064,332.24,0.044,-0.123,0.131,160.32
2024-09-06T21-30-00Z,45.7616667,13.4963333,12.04,27.43,47.6,-0.029,0.042,0.051,325.38,0.028,-0.084,0.089,161.57
2024-09-06T21-40-00Z,45.7616667,13.4963333,12.04,27.44,27.35,-0.02,0.055,0.059,340.02,-0.002,-0.041,0.041,182.79
2024-09-06T21-50-00Z,45.7616667,13.4963333,12.04,27.44,23.11,-0.018,0.029,0.034,328.17,0.014,-0.031,0.034,155.7
2024-09-06T22-00-00Z,45.7616667,13.4963333,12.05,27.44,20.11,-0.047,0.036,0.059,307.45,-0.024,-0.032,0.04,216.87
2024-09-06T22-10-00Z,45.7616667,13.4963333,12.04,27.44,24.73,-0.026,0.006,0.027,282.99,-0.003,-0.036,0.036,184.76
2024-09-06T22-20-00Z,45.7616667,13.4963333,12.03,27.44,34.51,-0.029,-0.001,0.029,268.03,0.009,-0.049,0.05,169.59
2024-09-06T22-30-00Z,45.7616667,13.4963333,12.01,27.44,60.39,-0.044,0.003,0.044,273.9,0.05,-0.093,0.106,151.74
2024-09-06T22-40-00Z,45.7616667,13.4963333,11.97,27.44,47.7,-0.117,0.033,0.122,285.75,0.027,-0.109,0.112,166.09
2024-09-06T22-50-00Z,45.7616667,13.4963333,11.94,27.44,50.71,-0.061,0.06,0.086,314.53,0.013,-0.109,0.11,173.2
2024-09-06T23-00-00Z,45.7616667,13.4963333,11.92,27.44,37.26,-0.024,0.07,0.074,341.08,0.021,-0.076,0.079,164.55
2024-09-06T23-10-00Z,45.7616667,13.4963333,11.92,27.44,24.38,-0.031,0.08,0.086,338.82,0.019,-0.055,0.058,160.94
2024-09-06T23-20-00Z,45.7616667,13.4963333,11.92,27.44,2.21,-0.037,0.072,0.081,332.8,0.008,-0.003,0.009,110.56
2024-09-06T23-30-00Z,45.7616667,13.4963333,11.91,27.45,7.01,-0.184,0.04,0.188,282.26,-0.021,-0.026,0.033,218.93
2024-09-06T23-40-00Z,45.7616667,13.4963333,11.9,27.45,31.99,-0.035,0.023,0.042,303.31,0.013,-0.055,0.057,166.7
2024-09-06T23-50-00Z,45.7616667,13.4963333,11.89,27.44,32.06,-0.017,0.013,0.021,307.41,0.031,-0.049,0.058,147.68
2024-09-07T00-00-00Z,45.7616667,13.4963333,11.87,27.44,27.79,-0.144,0.029,0.147,281.39,0.007,-0.062,0.062,173.56
2024-09-07T00-10-00Z,45.7616667,13.4963333,11.85,27.44,23.97,-0.138,0.06,0.15,293.5,-0.012,-0.067,0.068,190.15
2024-09-07T00-20-00Z,45.7616667,13.4963333,11.82,27.44,27.15,-0.135,0.045,0.142,288.43,0.003,-0.069,0.069,177.51
2024-09-07T00-30-00Z,45.7616667,13.4963333,11.8,27.44,26.65,-0.147,0.041,0.153,285.58,0.018,-0.058,0.061,162.76
2024-09-07T00-40-00Z,45.7616667,13.4963333,11.77,27.44,35.38,-0.114,0.023,0.116,281.41,0.011,-0.075,0.076,171.66
2024-09-07T00-50-00Z,45.7616667,13.4963333,11.72,27.44,52.81,-0.146,0.021,0.148,278.19,0.033,-0.103,0.108,162.24
2024-09-07T01-00-00Z,45.7616667,13.4963333,11.67,27.44,61.26,-0.11,0.018,0.111,279.29,0.049,-0.117,0.127,157.28
2024-09-07T01-10-00Z,45.7616667,13.4963333,11.64,27.43,59.48,-0.034,0.009,0.035,284.83,0.032,-0.099,0.104,162.09
2024-09-07T01-20-00Z,45.7616667,13.4963333,11.61,27.44,48.51,-0.043,0.042,0.06,314.33,0.009,-0.086,0.086,174.03
2024-09-07T01-30-00Z,45.7616667,13.4963333,11.62,27.43,12.29,-0.068,0.077,0.103,318.55,-0.019,-0.022,0.029,220.82
2024-09-07T01-40-00Z,45.7616667,13.4963333,11.61,27.43,8.84,-0.021,0.04,0.045,332.3,-0.052,-0.022,0.056,247.07
2024-09-07T01-50-00Z,45.7616667,13.4963333,11.61,27.44,14.71,-0.102,-0.015,0.103,261.63,-0.044,-0.041,0.06,227.02
2024-09-07T02-00-00Z,45.7616667,13.4963333,11.6,27.44,33.8,-0.001,-0.012,0.012,184.76,0.011,-0.065,0.066,170.39
2024-09-07T02-10-00Z,45.7616667,13.4963333,11.56,27.43,54.23,-0.032,0.001,0.032,271.79,0.043,-0.088,0.098,153.96
2024-09-07T02-20-00Z,45.7616667,13.4963333,11.54,27.42,39.57,-0.141,0.028,0.144,281.23,0.044,-0.079,0.09,150.88
2024-09-07T02-30-00Z,45.7616667,13.4963333,11.5,27.42,30.01,-0.153,0.035,0.157,282.89,0.025,-0.076,0.08,161.79
2024-09-07T02-40-00Z,45.7616667,13.4963333,11.47,27.42,24.91,-0.129,0.052,0.139,291.95,-0.001,-0.082,0.082,180.7
2024-09-07T02-50-00Z,45.7616667,13.4963333,11.47,27.42,10.91,-0.061,0.052,0.08,310.45,-0.014,-0.048,0.05,196.26
2024-09-07T03-00-00Z,45.7616667,13.4963333,11.47,27.43,-1.66,-0.034,0.064,0.072,332.02,0.001,-0.01,0.01,174.29
2024-09-07T03-10-00Z,45.7616667,13.4963333,11.48,27.43,-15.29,-0.05,0.059,0.077,319.72,-0.056,0.003,0.056,273.07
2024-09-07T03-20-00Z,45.7616667,13.4963333,11.49,27.43,-15.96,-0.12,0.031,0.124,284.48,-0.029,0.012,0.031,292.48
2024-09-07T03-30-00Z,45.7616667,13.4963333,11.49,27.43,20.97,-0.078,0.006,0.078,274.4,-0.005,-0.067,0.067,184.27
2024-09-07T03-40-00Z,45.7616667,13.4963333,11.48,27.42,26.92,-0.043,-0.002,0.043,267.34,0.009,-0.069,0.07,172.57
2024-09-07T03-50-00Z,45.7616667,13.4963333,11.48,27.42,29,-0.114,0.013,0.115,276.51,0.012,-0.086,0.087,172.06
2024-09-07T04-00-00Z,45.7616667,13.4963333,11.47,27.42,22.97,-0.067,0.031,0.074,294.83,0.003,-0.07,0.07,177.55
2024-09-07T04-10-00Z,45.7616667,13.4963333,11.48,27.41,23.66,-0.031,0.043,0.053,324.21,-0.014,-0.083,0.084,189.57
2024-09-07T04-20-00Z,45.7616667,13.4963333,11.48,27.42,26.14,-0.08,0.033,0.087,292.42,-0.023,-0.095,0.098,193.61
2024-09-07T04-30-00Z,45.7616667,13.4963333,11.5,27.42,30.68,-0.083,-0.005,0.083,266.55,-0.003,-0.09,0.09,181.91
2024-09-07T04-40-00Z,45.7616667,13.4963333,11.52,27.42,18.73,-0.171,-0.023,0.173,262.34,-0.048,-0.083,0.096,210.04
2024-09-07T04-50-00Z,45.7616667,13.4963333,11.54,27.42,9.91,-0.112,-0,0.112,270,-0.085,-0.058,0.103,235.69
2024-09-07T05-00-00Z,45.7616667,13.4963333,11.57,27.43,7.72,-0.112,0.046,0.121,292.33,-0.06,-0.078,0.098,217.57
2024-09-07T05-10-00Z,45.7616667,13.4963333,11.59,27.43,19.38,-0.155,-0.001,0.155,269.63,-0.087,-0.105,0.136,219.64
2024-09-07T05-20-00Z,45.7616667,13.4963333,11.61,27.43,19.67,-0.145,0.012,0.145,274.73,-0.05,-0.096,0.108,207.51
2024-09-07T05-30-00Z,45.7616667,13.4963333,11.62,27.43,26.64,-0.114,0.015,0.115,277.5,-0.033,-0.091,0.097,199.93
2024-09-07T05-40-00Z,45.7616667,13.4963333,11.64,27.43,12.1,-0.188,0.021,0.189,276.37,-0.039,-0.066,0.077,210.58
2024-09-07T05-50-00Z,45.7616667,13.4963333,11.66,27.42,14.43,-0.149,0.071,0.165,295.48,-0.042,-0.074,0.085,209.58
2024-09-07T06-00-00Z,45.7616667,13.4963333,11.68,27.43,5.93,-0.114,0.074,0.136,302.99,-0.053,-0.054,0.076,224.46
2024-09-07T06-10-00Z,45.7616667,13.4963333,11.73,27.43,5.99,-0.038,0.076,0.085,333.43,-0.047,-0.046,0.066,225.62
2024-09-07T06-20-00Z,45.7616667,13.4963333,11.78,27.42,-30.03,-0.103,0.093,0.139,312.08,-0.065,0.018,0.067,285.48
2024-09-07T06-30-00Z,45.7616667,13.4963333,11.83,27.42,-14.58,-0.096,0.073,0.121,307.25,-0.028,0.009,0.029,287.82
2024-09-07T06-40-00Z,45.7616667,13.4963333,11.88,27.42,-7.5,-0.104,0.056,0.118,298.3,-0.062,-0.024,0.066,248.84
2024-09-07T06-50-00Z,45.7616667,13.4963333,11.93,27.42,-8.37,-0.048,0.043,0.064,311.86,-0.019,-0.001,0.019,266.99
2024-09-07T07-00-00Z,45.7616667,13.4963333,11.97,27.42,-5.09,-0.082,0.047,0.095,299.82,-0.012,-0.011,0.016,227.49
2024-09-07T07-10-00Z,45.7616667,13.4963333,11.99,27.41,0.74,-0.03,0.057,0.064,332.24,-0.001,-0.019,0.019,183.01
2024-09-07T07-20-00Z,45.7616667,13.4963333,12.02,27.4,6.23,-0.091,0.054,0.106,300.69,-0.009,-0.026,0.028,199.09
2024-09-07T07-30-00Z,45.7616667,13.4963333,12.04,27.4,28.97,-0.045,0.065,0.079,325.3,0.005,-0.055,0.055,174.81
2024-09-07T07-40-00Z,45.7616667,13.4963333,12.08,27.41,10.79,-0.021,0.085,0.088,346.12,0.033,-0.018,0.038,118.61
2024-09-07T07-50-00Z,45.7616667,13.4963333,12.12,27.41,-4.34,-0.009,0.096,0.096,354.64,0.017,0.001,0.017,86.63
2024-09-07T08-00-00Z,45.7616667,13.4963333,12.16,27.41,4.56,-0.005,0.056,0.056,354.9,0.005,0.001,0.005,78.69
2024-09-07T08-10-00Z,45.7616667,13.4963333,12.2,27.41,3.14,-0.01,0.026,0.028,338.96,0.003,0.012,0.012,14.04
2024-09-07T08-20-00Z,45.7616667,13.4963333,12.23,27.42,12.92,-0.089,-0.007,0.089,265.5,0.013,-0.001,0.013,94.4
2024-09-07T08-30-00Z,45.7616667,13.4963333,12.26,27.42,20.24,-0.048,-0.02,0.052,247.38,0.003,-0.009,0.009,161.57
2024-09-07T08-40-00Z,45.7616667,13.4963333,12.3,27.42,22.05,-0.086,-0.01,0.087,263.37,0.016,-0.016,0.023,135
2024-09-07T08-50-00Z,45.7616667,13.4963333,12.33,27.42,25.88,-0.082,-0.006,0.082,265.82,0.053,-0.006,0.053,96.46
2024-09-07T09-00-00Z,45.7616667,13.4963333,12.35,27.42,25.57,-0.061,-0.008,0.062,262.53,0.028,-0.009,0.029,107.82
2024-09-07T09-10-00Z,45.7616667,13.4963333,12.37,27.42,26.87,-0.051,-0.002,0.051,267.75,0.018,-0.022,0.028,140.71
2024-09-07T09-20-00Z,45.7616667,13.4963333,12.39,27.42,15.21,-0.046,0.014,0.048,286.93,0.026,0,0.026,90
2024-09-07T09-30-00Z,45.7616667,13.4963333,12.4,27.42,46.09,-0.042,0.024,0.048,299.74,0.031,-0.057,0.065,151.46
2024-09-07T09-40-00Z,45.7616667,13.4963333,12.42,27.42,51.96,-0.022,0.007,0.023,287.65,0.041,-0.055,0.069,143.3
2024-09-07T09-50-00Z,45.7616667,13.4963333,12.43,27.42,42.65,-0.051,-0.004,0.051,265.52,0.017,-0.062,0.064,164.67
2024-09-07T10-00-00Z,45.7616667,13.4963333,12.45,27.42,34.36,-0.085,0.014,0.086,279.35,0.03,-0.051,0.059,149.53
2024-09-07T10-10-00Z,45.7616667,13.4963333,12.46,27.42,35.79,-0.038,-0.011,0.04,253.86,0.018,-0.049,0.052,159.83
2024-09-07T10-20-00Z,45.7616667,13.4963333,12.47,27.43,29.49,-0.034,-0.004,0.034,263.29,0.011,-0.042,0.043,165.32
2024-09-07T10-30-00Z,45.7616667,13.4963333,12.47,27.43,38.23,-0.031,-0.004,0.031,262.65,0.034,-0.052,0.062,146.82
2024-09-07T10-40-00Z,45.7616667,13.4963333,12.46,27.43,71.69,-0.028,-0.012,0.03,246.8,0.067,-0.09,0.112,143.33
2024-09-07T10-50-00Z,45.7616667,13.4963333,12.44,27.43,50.25,-0.01,-0.023,0.025,203.5,0.027,-0.071,0.076,159.18
2024-09-07T11-00-00Z,45.7616667,13.4963333,12.41,27.43,62.7,0.001,-0.05,0.05,178.85,0.048,-0.083,0.096,149.96
2024-09-07T11-10-00Z,45.7616667,13.4963333,12.4,27.43,57.41,-0.025,-0.044,0.051,209.6,0.032,-0.077,0.083,157.43
2024-09-07T11-20-00Z,45.7616667,13.4963333,12.38,27.43,15.66,0.015,-0.025,0.029,149.04,0.019,-0.016,0.025,130.1
2024-09-07T11-30-00Z,45.7616667,13.4963333,12.37,27.43,14.71,-0.004,-0.03,0.03,187.59,-0.012,-0.023,0.026,207.55
2024-09-07T11-40-00Z,45.7616667,13.4963333,12.35,27.43,7.81,-0.031,-0.039,0.05,218.48,0.017,-0.012,0.021,125.22
2024-09-07T11-50-00Z,45.7616667,13.4963333,12.32,27.43,20.07,-0.044,-0.045,0.063,224.36,0.025,-0.03,0.039,140.19
2024-09-07T12-00-00Z,45.7616667,13.4963333,12.29,27.44,11.51,-0.056,-0.025,0.061,245.94,0.054,-0.019,0.057,109.38
2024-09-07T12-10-00Z,45.7616667,13.4963333,12.25,27.44,23.55,-0.063,-0.037,0.073,239.57,0.049,-0.047,0.068,133.81
2024-09-07T12-20-00Z,45.7616667,13.4963333,12.21,27.43,-10.66,-0.031,-0.038,0.049,219.21,0.018,-0.013,0.022,125.84
2024-09-07T12-30-00Z,45.7616667,13.4963333,12.15,27.43,49.85,-0.005,0.002,0.005,291.8,0.031,-0.111,0.115,164.4
2024-09-07T12-40-00Z,45.7616667,13.4963333,12.11,27.43,53.28,0.014,0.025,0.029,29.25,0.047,-0.106,0.116,156.09
2024-09-07T12-50-00Z,45.7616667,13.4963333,12.07,27.43,48.58,0.036,0.02,0.041,60.95,0.029,-0.097,0.101,163.35
2024-09-07T13-00-00Z,45.7616667,13.4963333,12.03,27.43,33.8,0.006,0.023,0.024,14.62,0.037,-0.06,0.07,148.34
2024-09-07T13-10-00Z,45.7616667,13.4963333,11.99,27.43,35.57,-0.046,0.015,0.048,288.06,0.011,-0.073,0.074,171.43
2024-09-07T13-20-00Z,45.7616667,13.4963333,11.96,27.43,46.13,-0.044,0.014,0.046,287.65,0.012,-0.103,0.104,173.35
2024-09-07T13-30-00Z,45.7616667,13.4963333,11.92,27.43,41.59,-0.057,0.004,0.057,274.01,0.008,-0.094,0.094,175.14
2024-09-07T13-40-00Z,45.7616667,13.4963333,11.87,27.43,49.94,-0.098,0.006,0.098,273.5,0.03,-0.112,0.116,165
2024-09-07T13-50-00Z,45.7616667,13.4963333,11.82,27.43,54.33,-0.025,0.006,0.026,283.5,0.043,-0.111,0.119,158.82
2024-09-07T14-00-00Z,45.7616667,13.4963333,11.78,27.43,39.97,-0.012,0.016,0.02,323.13,0.003,-0.096,0.096,178.21
2024-09-07T14-10-00Z,45.7616667,13.4963333,11.73,27.43,25.77,-0.039,0.028,0.048,305.68,0.015,-0.061,0.063,166.18
2024-09-07T14-20-00Z,45.7616667,13.4963333,11.72,27.42,-11.01,0.013,0.035,0.037,20.38,-0.023,0.004,0.023,279.87
2024-09-07T14-30-00Z,45.7616667,13.4963333,11.71,27.42,-19.36,-0.044,0.014,0.046,287.65,-0.026,0.022,0.034,310.24
2024-09-07T14-40-00Z,45.7616667,13.4963333,11.69,27.42,-21.41,-0.108,-0.011,0.109,264.18,-0.027,0.028,0.039,316.04
2024-09-07T14-50-00Z,45.7616667,13.4963333,11.68,27.42,-1.51,-0.063,-0.001,0.063,269.09,0.017,0.002,0.017,83.29
2024-09-07T15-00-00Z,45.7616667,13.4963333,11.65,27.42,27.92,-0.089,-0.068,0.112,232.62,0.018,-0.051,0.054,160.56
2024-09-07T15-10-00Z,45.7616667,13.4963333,11.62,27.42,18.84,-0.126,-0.031,0.13,256.18,-0.024,-0.064,0.068,200.56
2024-09-07T15-20-00Z,45.7616667,13.4963333,11.6,27.42,19.78,-0.069,-0.014,0.07,258.53,-0.039,-0.075,0.085,207.47
2024-09-07T15-30-00Z,45.7616667,13.4963333,11.56,27.42,30.2,-0.05,-0.045,0.067,228.01,-0.024,-0.07,0.074,198.92
2024-09-07T15-40-00Z,45.7616667,13.4963333,11.54,27.42,39.13,-0.026,-0.019,0.032,233.84,0.015,-0.083,0.084,169.76
2024-09-07T15-50-00Z,45.7616667,13.4963333,11.52,27.42,12.69,-0.045,-0.025,0.051,240.95,-0.026,-0.055,0.061,205.3
2024-09-07T16-00-00Z,45.7616667,13.4963333,11.51,27.42,-5.85,-0.092,-0.006,0.092,266.27,-0.025,-0.023,0.034,227.39
2024-09-07T16-10-00Z,45.7616667,13.4963333,11.49,27.42,-19.97,-0.167,-0.015,0.168,264.87,-0.047,-0.011,0.048,256.83
2024-09-07T16-20-00Z,45.7616667,13.4963333,11.49,27.42,-24.13,-0.15,-0.02,0.151,262.41,-0.036,0.008,0.037,282.53
2024-09-07T16-30-00Z,45.7616667,13.4963333,11.49,27.42,0.12,-0.116,-0.022,0.118,259.26,-0.024,-0.032,0.04,216.87
2024-09-07T16-40-00Z,45.7616667,13.4963333,11.48,27.42,-2.13,-0.202,-0.035,0.205,260.17,-0.029,-0.021,0.036,234.09
2024-09-07T16-50-00Z,45.7616667,13.4963333,11.49,27.42,-4.88,-0.173,-0.02,0.174,263.41,-0.02,-0.014,0.024,235.01
2024-09-07T17-00-00Z,45.7616667,13.4963333,11.5,27.43,-12.79,-0.179,-0.035,0.182,258.94,-0.045,0.004,0.045,275.08
2024-09-07T17-10-00Z,45.7616667,13.4963333,11.52,27.43,-8.9,-0.153,0,0.153,270,-0.023,0.001,0.023,272.49
2024-09-07T17-20-00Z,45.7616667,13.4963333,11.53,27.42,-10.02,-0.172,-0.043,0.177,255.96,-0.028,0.006,0.029,282.09
2024-09-07T17-30-00Z,45.7616667,13.4963333,11.55,27.42,0.59,-0.165,-0.062,0.176,249.41,-0.026,-0.005,0.026,259.11
2024-09-07T17-40-00Z,45.7616667,13.4963333,11.57,27.42,15.6,-0.162,-0.052,0.17,252.2,-0.02,-0.031,0.037,212.83
2024-09-07T17-50-00Z,45.7616667,13.4963333,11.6,27.42,8.56,-0.121,-0.034,0.126,254.31,-0.011,-0.029,0.031,200.77
2024-09-07T18-00-00Z,45.7616667,13.4963333,11.62,27.42,-2.66,-0.102,-0.039,0.109,249.08,0.007,-0.004,0.008,119.74
2024-09-07T18-10-00Z,45.7616667,13.4963333,11.64,27.42,-11.66,-0.028,-0.041,0.05,214.33,-0.019,0.007,0.02,290.22
2024-09-07T18-20-00Z,45.7616667,13.4963333,11.67,27.42,-9.97,0.009,-0.006,0.011,123.69,-0.026,0.019,0.032,306.16
2024-09-07T18-30-00Z,45.7616667,13.4963333,11.68,27.42,-5.25,-0.014,-0.016,0.021,221.19,-0.018,0.007,0.019,291.25
2024-09-07T18-40-00Z,45.7616667,13.4963333,11.7,27.42,-2.08,-0.017,-0.006,0.018,250.56,-0.002,0.003,0.004,326.31
2024-09-07T18-50-00Z,45.7616667,13.4963333,11.71,27.42,10.14,-0.038,-0.023,0.044,238.82,0.009,-0.013,0.016,145.3
2024-09-07T19-00-00Z,45.7616667,13.4963333,11.71,27.42,8.46,-0.002,-0.019,0.019,186.01,-0.024,-0.023,0.033,226.22
2024-09-07T19-10-00Z,45.7616667,13.4963333,11.73,27.42,13.3,-0,-0.008,0.008,180,-0.01,-0.029,0.031,199.03
2024-09-07T19-20-00Z,45.7616667,13.4963333,11.74,27.42,-1.48,-0.007,0.016,0.017,336.37,-0.007,0,0.007,270
2024-09-07T19-30-00Z,45.7616667,13.4963333,11.77,27.42,-16.61,-0.028,0.015,0.032,298.18,-0,0.024,0.024,0
2024-09-07T19-40-00Z,45.7616667,13.4963333,11.8,27.42,-10.28,-0.012,0.017,0.021,324.78,-0.029,0.002,0.029,273.95
2024-09-07T19-50-00Z,45.7616667,13.4963333,11.84,27.41,-8.9,-0.038,0.002,0.038,273.01,-0.041,0.002,0.041,272.79
2024-09-07T20-00-00Z,45.7616667,13.4963333,11.87,27.41,-2.45,-0.008,0.002,0.008,284.04,0.005,0.005,0.007,45
2024-09-07T20-10-00Z,45.7616667,13.4963333,11.88,27.4,7.45,0.033,0.004,0.033,83.09,0.007,-0.011,0.013,147.53
2024-09-07T20-20-00Z,45.7616667,13.4963333,11.9,27.4,14.74,-0.016,-0.005,0.017,252.65,0.03,-0.012,0.032,111.8
2024-09-07T20-30-00Z,45.7616667,13.4963333,11.9,27.39,15.75,-0.066,0.006,0.066,275.19,0.013,-0.031,0.034,157.25
2024-09-07T20-40-00Z,45.7616667,13.4963333,11.92,27.39,22.55,0.004,0.013,0.014,17.1,0.012,-0.035,0.037,161.08
2024-09-07T20-50-00Z,45.7616667,13.4963333,11.94,27.38,23.05,0.002,0.014,0.014,8.13,-0.009,-0.045,0.046,191.31
2024-09-07T21-00-00Z,45.7616667,13.4963333,11.95,27.38,28.82,0.032,0.025,0.041,52,-0.004,-0.055,0.055,184.16
